🚀 NovelGen Web UI is running at http://localhost:8080
[GIN] 2026/06/02 - 22:59:44 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:45 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:47 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:49 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:50 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:52 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:53 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:55 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:57 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 22:59:58 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:00 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:01 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:03 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:05 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:06 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:08 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:09 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:11 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:13 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:14 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:16 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:17 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:19 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:21 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:22 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:24 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:25 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:27 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:29 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:30 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:32 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:33 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:35 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:37 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:38 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:40 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:41 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:43 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:45 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:46 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:48 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:49 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:51 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:53 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:54 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:56 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:57 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:00:59 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:01 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:02 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:04 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:05 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:07 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:09 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:10 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:12 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:13 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:15 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:17 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:18 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:20 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:21 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:23 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:25 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:26 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:28 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:29 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:31 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:33 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:34 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:36 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:37 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:39 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:41 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:42 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:44 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:45 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:47 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:49 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:50 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:52 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:53 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:55 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:57 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:01:58 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:00 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:01 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:03 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:05 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:06 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:08 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:09 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:11 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:13 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:14 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:16 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:17 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:19 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:21 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:22 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:24 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:25 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:27 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:29 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:30 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:32 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:33 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:35 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:37 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:38 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:40 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:41 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:43 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:45 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:46 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:48 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:49 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:51 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:53 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:54 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:56 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:57 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:02:59 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:01 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:02 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:04 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:05 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:07 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:09 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:10 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:12 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:13 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:15 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:17 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:18 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:20 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:21 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:23 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:25 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:26 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:28 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:29 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:31 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:33 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:34 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:36 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:37 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:39 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:41 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:42 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:44 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:45 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:47 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:49 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:50 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:52 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:53 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:55 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:57 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:03:58 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:00 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:01 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:03 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:05 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:06 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:08 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:09 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:11 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:13 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:14 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:16 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:17 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:19 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:21 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:22 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:24 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:25 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:27 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:29 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:30 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:32 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:33 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
[GIN] 2026/06/02 - 23:04:35 | 200 |            0s |             ::1 | GET      "/api/tasks/21721bb2-58e5-4612-81e2-64fc4c21f6a9"
